id,output,gt,text
3448,null,null,"""Sample 86200 training sample - Nike pants and hoodies"""
3452,null,null,"""Sample 86300 training sample - Nike sweaters and football"""
3456,null,null,"""Sample 86400 training sample - Nike hoodies and socks"""
3460,null,null,"""Sample 86500 training sample - Nike tshirts and shoes"""
3464,null,null,"""Sample 86600 training sample - Nike shoes and hoodies"""
3468,null,null,"""Sample 86700 training sample - Nike pants and shoes"""
3472,null,null,"""Sample 86800 training sample - Nike pants and tshirts"""
3476,null,null,"""Sample 86900 training sample - Nike football and jeans"""
3480,null,null,"""Sample 87000 training sample - Nike socks and tshirts"""
3484,null,null,"""Sample 87100 training sample - Nike socks and pants"""
3488,null,null,"""Sample 87200 training sample - Nike tshirts and tshirts"""
3492,null,null,"""Sample 87300 training sample - Nike football and shoes"""
3496,null,null,"""Sample 87400 training sample - Nike hoodies and pants"""
3500,null,null,"""Sample 87500 training sample - Nike pants and pants"""
3504,null,null,"""Sample 87600 training sample - Nike pants and pants"""
3508,null,null,"""Sample 87700 training sample - Nike jeans and shoes"""
3512,null,null,"""Sample 87800 training sample - Nike football and tshirts"""
3516,null,null,"""Sample 87900 training sample - Nike jeans and socks"""
3520,null,null,"""Sample 88000 training sample - Nike pants and jeans"""
3524,null,null,"""Sample 88100 training sample - Nike shoes and sweaters"""
3528,null,null,"""Sample 88200 training sample - Nike sweaters and sweaters"""
3532,null,null,"""Sample 88300 training sample - Nike shoes and hoodies"""
3536,null,null,"""Sample 88400 training sample - Nike pants and jeans"""
3540,null,null,"""Sample 88500 training sample - Nike pants and jeans"""
3544,null,null,"""Sample 88600 training sample - Nike tshirts and shoes"""
3548,null,null,"""Sample 88700 training sample - Nike socks and hoodies"""
3552,null,null,"""Sample 88800 training sample - Nike sweaters and football"""
3556,null,null,"""Sample 88900 training sample - Nike socks and jeans"""
3560,null,null,"""Sample 89000 training sample - Nike jeans and sweaters"""
3564,null,null,"""Sample 89100 training sample - Nike tshirts and hoodies"""
3568,null,null,"""Sample 89200 training sample - Nike football and pants"""
3572,null,null,"""Sample 89300 training sample - Nike socks and hoodies"""
3576,null,null,"""Sample 89400 training sample - Nike jeans and socks"""
3580,null,null,"""Sample 89500 training sample - Nike hoodies and pants"""
3584,null,null,"""Sample 89600 training sample - Nike football and hoodies"""
3588,null,null,"""Sample 89700 training sample - Nike tshirts and socks"""
3592,null,null,"""Sample 89800 training sample - Nike jeans and hoodies"""
3596,null,null,"""Sample 89900 training sample - Nike football and hoodies"""
3600,null,null,"""Sample 90000 training sample - Nike hoodies and sweaters"""
3604,null,null,"""Sample 90100 training sample - Nike shoes and pants"""
3608,null,null,"""Sample 90200 training sample - Nike pants and football"""
3612,null,null,"""Sample 90300 training sample - Nike tshirts and pants"""
3616,null,null,"""Sample 90400 training sample - Nike shoes and socks"""
3620,null,null,"""Sample 90500 training sample - Nike football and football"""
3624,null,null,"""Sample 90600 training sample - Nike football and hoodies"""
3628,null,null,"""Sample 90700 training sample - Nike sweaters and socks"""
3632,null,null,"""Sample 90800 training sample - Nike jeans and jeans"""
3636,null,null,"""Sample 90900 training sample - Nike sweaters and jeans"""
3640,null,null,"""Sample 91000 training sample - Nike jeans and football"""
3644,null,null,"""Sample 91100 training sample - Nike socks and hoodies"""
3648,null,null,"""Sample 91200 training sample - Nike socks and jeans"""
3652,null,null,"""Sample 91300 training sample - Nike jeans and socks"""
3656,null,null,"""Sample 91400 training sample - Nike jeans and hoodies"""
3660,null,null,"""Sample 91500 training sample - Nike shoes and jeans"""
3664,null,null,"""Sample 91600 training sample - Nike football and tshirts"""
3668,null,null,"""Sample 91700 training sample - Nike socks and hoodies"""
3672,null,null,"""Sample 91800 training sample - Nike pants and hoodies"""
3676,null,null,"""Sample 91900 training sample - Nike hoodies and sweaters"""
3680,null,null,"""Sample 92000 training sample - Nike football and hoodies"""
3684,null,null,"""Sample 92100 training sample - Nike football and shoes"""
3688,null,null,"""Sample 92200 training sample - Nike sweaters and sweaters"""
3692,null,null,"""Sample 92300 training sample - Nike shoes and hoodies"""
3696,null,null,"""Sample 92400 training sample - Nike pants and football"""
3700,null,null,"""Sample 92500 training sample - Nike pants and tshirts"""
3704,null,null,"""Sample 92600 training sample - Nike sweaters and shoes"""
3708,null,null,"""Sample 92700 training sample - Nike jeans and hoodies"""
3712,null,null,"""Sample 92800 training sample - Nike tshirts and socks"""
3716,null,null,"""Sample 92900 training sample - Nike socks and hoodies"""
3720,null,null,"""Sample 93000 training sample - Nike tshirts and hoodies"""
3724,null,null,"""Sample 93100 training sample - Nike jeans and football"""
3728,null,null,"""Sample 93200 training sample - Nike tshirts and hoodies"""
3732,null,null,"""Sample 93300 training sample - Nike shoes and sweaters"""
3736,null,null,"""Sample 93400 training sample - Nike pants and socks"""
3740,null,null,"""Sample 93500 training sample - Nike jeans and pants"""
3744,null,null,"""Sample 93600 training sample - Nike socks and football"""
3748,null,null,"""Sample 93700 training sample - Nike pants and socks"""
3752,null,null,"""Sample 93800 training sample - Nike hoodies and jeans"""
3756,null,null,"""Sample 93900 training sample - Nike jeans and hoodies"""
3760,null,null,"""Sample 94000 training sample - Nike pants and pants"""
3764,null,null,"""Sample 94100 training sample - Nike hoodies and socks"""
3768,null,null,"""Sample 94200 training sample - Nike sweaters and sweaters"""
3772,null,null,"""Sample 94300 training sample - Nike hoodies and sweaters"""
3776,null,null,"""Sample 94400 training sample - Nike hoodies and tshirts"""
3780,null,null,"""Sample 94500 training sample - Nike sweaters and socks"""
3784,null,null,"""Sample 94600 training sample - Nike tshirts and tshirts"""
3788,null,null,"""Sample 94700 training sample - Nike socks and sweaters"""
3792,null,null,"""Sample 94800 training sample - Nike tshirts and jeans"""
3796,null,null,"""Sample 94900 training sample - Nike jeans and socks"""
3800,null,null,"""Sample 95000 training sample - Nike shoes and hoodies"""
3804,null,null,"""Sample 95100 training sample - Nike jeans and tshirts"""
3808,null,null,"""Sample 95200 training sample - Nike sweaters and pants"""
3812,null,null,"""Sample 95300 training sample - Nike pants and sweaters"""
3816,null,null,"""Sample 95400 training sample - Nike hoodies and football"""
3820,null,null,"""Sample 95500 training sample - Nike hoodies and pants"""
3824,null,null,"""Sample 95600 training sample - Nike football and socks"""
3828,null,null,"""Sample 95700 training sample - Nike pants and pants"""
3832,null,null,"""Sample 95800 training sample - Nike jeans and jeans"""
3836,null,null,"""Sample 95900 training sample - Nike shoes and football"""
3840,null,null,"""Sample 96000 training sample - Nike sweaters and socks"""
3844,null,null,"""Sample 96100 training sample - Nike football and football"""
3848,null,null,"""Sample 96200 training sample - Nike football and pants"""
3852,null,null,"""Sample 96300 training sample - Nike jeans and socks"""
3856,null,null,"""Sample 96400 training sample - Nike hoodies and tshirts"""
3860,null,null,"""Sample 96500 training sample - Nike socks and pants"""
3864,null,null,"""Sample 96600 training sample - Nike sweaters and hoodies"""
3868,null,null,"""Sample 96700 training sample - Nike shoes and hoodies"""
3872,null,null,"""Sample 96800 training sample - Nike shoes and socks"""
3876,null,null,"""Sample 96900 training sample - Nike socks and jeans"""
3880,null,null,"""Sample 97000 training sample - Nike shoes and socks"""
3884,null,null,"""Sample 97100 training sample - Nike jeans and pants"""
3888,null,null,"""Sample 97200 training sample - Nike football and jeans"""
3892,null,null,"""Sample 97300 training sample - Nike hoodies and tshirts"""
3896,null,null,"""Sample 97400 training sample - Nike socks and sweaters"""
3900,null,null,"""Sample 97500 training sample - Nike socks and sweaters"""
3904,null,null,"""Sample 97600 training sample - Nike sweaters and tshirts"""
3908,null,null,"""Sample 97700 training sample - Nike tshirts and pants"""
3912,null,null,"""Sample 97800 training sample - Nike hoodies and hoodies"""
3916,null,null,"""Sample 97900 training sample - Nike hoodies and tshirts"""
3920,null,null,"""Sample 98000 training sample - Nike shoes and tshirts"""
3924,null,null,"""Sample 98100 training sample - Nike jeans and socks"""
3928,null,null,"""Sample 98200 training sample - Nike tshirts and sweaters"""
3932,null,null,"""Sample 98300 training sample - Nike jeans and hoodies"""
3936,null,null,"""Sample 98400 training sample - Nike socks and tshirts"""
3940,null,null,"""Sample 98500 training sample - Nike tshirts and tshirts"""
3944,null,null,"""Sample 98600 training sample - Nike socks and football"""
3948,null,null,"""Sample 98700 training sample - Nike sweaters and shoes"""
3952,null,null,"""Sample 98800 training sample - Nike hoodies and socks"""
3956,null,null,"""Sample 98900 training sample - Nike socks and tshirts"""
3960,null,null,"""Sample 99000 training sample - Nike shoes and socks"""
3964,null,null,"""Sample 99100 training sample - Nike shoes and tshirts"""
3968,null,null,"""Sample 99200 training sample - Nike shoes and jeans"""
3972,null,null,"""Sample 99300 training sample - Nike tshirts and socks"""
3976,null,null,"""Sample 99400 training sample - Nike jeans and hoodies"""
3980,null,null,"""Sample 99500 training sample - Nike tshirts and football"""
3984,null,null,"""Sample 99600 training sample - Nike socks and tshirts"""
3988,null,null,"""Sample 99700 training sample - Nike tshirts and jeans"""
3992,null,null,"""Sample 99800 training sample - Nike sweaters and pants"""
3996,null,null,"""Sample 99900 training sample - Nike jeans and socks"""
